worksheet_id,customer_type,business_type_name,question,star_level,content,path_name,t1,t2,t3,worksheet_channel,operator_id,HT (Seconds)
t360287970231376008,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,No resuelven los problemas,Queja_Sobre el Pago_Queja sobre el aumento del precio,Queja,Sobre el Pago,Queja sobre el aumento del precio,EMAIL,1218283,232
t360287970231376221,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Sobre el Pago_Inicia y finaliza el viaje,Queja,Sobre el Pago,Inicia y finaliza el viaje,SELF HELP,-,0
t360287970231376475,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,La puntualidad y la disposición de servir,Queja_Sobre el Conductor_Peaje(otras ciudades),Queja,Sobre el Conductor,Peaje(otras ciudades),EMAIL,1213419,231
t360287970231376866,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,Me gusta el servicio de lis socio conductores_ son limpios los carros y que en el call center me atendieron rápido con un problema que tuve. Sin embargo_ hay una solicitud que mande por un viaje anterior por correo y a la fecha no me han resuelto. ,Queja_Sobre el Pago_Desvío (No es problema del mapa),Queja,Sobre el Pago,Desvío (No es problema del mapa),EMAIL,1233783,196
t360287970231376946,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Sobre el Pago_Inicia y finaliza el viaje,Queja,Sobre el Pago,Inicia y finaliza el viaje,FAQ,1220647,184
t360287970231377033,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,Gracias por la atención ,Queja_Sobre el Pago_Cómo funciona la tarifa de cancelación,Queja,Sobre el Pago,Cómo funciona la tarifa de cancelación,EMAIL,1213419,71
t360287970231377097,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Cupón_Cupón no se aplicó por conductor,Queja,Cupón,Cupón no se aplicó por conductor,FAQ,1213419,43
t360287970231377769,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Sobre el Pago_Queja sobre el aumento del precio,Queja,Sobre el Pago,Queja sobre el aumento del precio,EMAIL,1220647,149
t360287970231378541,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,,Duda_Sobre el Pago_Conductor demora en finalizar mi viaje,Duda,Sobre el Pago,Conductor demora en finalizar mi viaje,EMAIL,1235295,236
t360287970231378585,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,ME gusta que siempre encuentro conductores rápidamente. ,Duda_Sobre el Pago_Conductor demora en finalizar mi viaje,Duda,Sobre el Pago,Conductor demora en finalizar mi viaje,EMAIL,1218283,170
t360287970231378929,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,Nadie se a comunicado conmigo para arreglar la mala experiencia_ el cargo lo sigo teniendo,Duda_Viajes_Safety,Duda,Viajes,Safety,EMAIL,1235307,254
t360287970231379685,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,tarda mucho en asignar servicio y los conductores no se mueven de inmediato tardan en llegar de 20 a 30 min,Queja_Sobre el Conductor_Se va por dirección contraria o no mueve para escogerme,Queja,Sobre el Conductor,Se va por dirección contraria o no mueve para escogerme,EMAIL,1220527,250
t360287970231379738,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Queja_Cupón_Cupón no se aplicó por conductor,Queja,Cupón,Cupón no se aplicó por conductor,EMAIL,1220527,197
t360287970231379808,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,No son amables al apoyar o dar atención al socio_ deberías de dar cursos alos que están detrás de los teléfonos,Duda_Cambios en Onboarding_Como actualizar mis documentos,Duda,Cambios en Onboarding,Como actualizar mis documentos,EMAIL,1220527,237
t360287970231380069,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,Mi experiencia con su servicio  desafortunadamente cada vez que pedía el servicio tardaba en llegar algún conductor más de 10 mints. Actualmente en el lugar donde estoy no hay cobertura. Ojalá pronto se restablezcaPor lo demás agradezco mucho los promocionales. ,Duda_Viajes_Programar Viajes,Duda,Viajes,Programar Viajes,EMAIL,1235311,136
t360287970231380084,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_Referir_Reglas,Duda,Referir,Reglas,EMAIL,1213419,203
t360287970231380101,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,Las tarifas  pero no me an dado respuesta a mi queja ,Duda_Sobre el Pago_Conductor demora en finalizar mi viaje,Duda,Sobre el Pago,Conductor demora en finalizar mi viaje,EMAIL,1218283,160
t360287970231380682,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Duda_Compensación_¿Cómo solicito un reembolso?,Duda,Compensación,¿Cómo solicito un reembolso?,EMAIL,1218091,82
t360287970231380892,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,Me bloquearon sin darme una explicación favorable,Duda_Bloqueo_Por qué estoy Bloqueado,Duda,Bloqueo,Por qué estoy Bloqueado,EMAIL,1233783,96
t360287970231381524,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,Todo,Duda_Sobre el Pago_Conductor demora en finalizar mi viaje,Duda,Sobre el Pago,Conductor demora en finalizar mi viaje,EMAIL,1213419,261
t360287970231381858,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,Sigo esperando resolución para un tema que les plantee_ pero no obtengo respuesta ,Duda_Compensación_No se recibió la compensación,Duda,Compensación,No se recibió la compensación,EMAIL,1220559,129
t360287970231381942,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Queja_Cupón_Cupón no se aplicó por conductor,Queja,Cupón,Cupón no se aplicó por conductor,FAQ,1213419,164
t360287970231382206,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,,Queja_Sobre el Pago_Inicia y finaliza el viaje,Queja,Sobre el Pago,Inicia y finaliza el viaje,SELF HELP,-,0
t360287970231383314,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,Me tocó un conductor que manejaba recio,Emergencia_Queja_Maneja peligrosamente,Emergencia,Queja,Maneja peligrosamente,EMAIL,1215063,101
t360287970231383719,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Sobre el Pago_Queja sobre el aumento del precio,Queja,Sobre el Pago,Queja sobre el aumento del precio,EMAIL,1220603,97
t360287970231384179,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,El detalle de la cancelación de los viajes_ es el único detalle. Si no fuera por eso le pondría 5 estrellas y hasta lo recomendaría y lo reconocería como la competencia directa de uber ,Queja_Sobre el Pago_Cómo funciona la tarifa de cancelación,Queja,Sobre el Pago,Cómo funciona la tarifa de cancelación,EMAIL,1218283,258
t360287970231384961,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,Me gustó el servicio porque es muy rápido y muy amables los chóferes bueno solo uno me tocó que fue muy descortés,Queja_Sobre el Pago_Cargo Doble (en efectivo y tarjeta),Queja,Sobre el Pago,Cargo Doble (en efectivo y tarjeta),EMAIL,1218427,288
t360287970231386285,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Política_Tarifa de cancelación,Queja,Política,Tarifa de cancelación,EMAIL,1213387,251
t360287970231387049,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,Prontitud,Solicitud_Operación_Solicitud irrazonable,Solicitud,Operación,Solicitud irrazonable,EMAIL,1235391,126
t360287970231388242,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,,Queja_Cupón_Cupón no se aplicó por conductor,Queja,Cupón,Cupón no se aplicó por conductor,EMAIL,1233695,193
t360287970231388486,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Queja_Sobre el Pago_Queja sobre el aumento del precio,Queja,Sobre el Pago,Queja sobre el aumento del precio,EMAIL,1220635,360
t360287970231389519,passenger,Share,En general_ ¿Cómo calificas el servicio de DiDi?,1,,Queja_Sobre el Pago_Desvío (No es problema del mapa),Queja,Sobre el Pago,Desvío (No es problema del mapa),EMAIL,1218427,228
t360287970231389774,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Queja_Sobre el Pago_Me cobró antes de iniciar el viaje,Queja,Sobre el Pago,Me cobró antes de iniciar el viaje,EMAIL,1213811,113
t360287970231389821,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Queja_Sobre el Pago_Inicia y finaliza el viaje,Queja,Sobre el Pago,Inicia y finaliza el viaje,EMAIL,1213419,64
t360287970231390013,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,No me gusta que no hay forma de contacto directo con el conductor. Deje olvidado un celular. Llame al centro de ayuda_ se contactaron con el conductor y quedaron en llamarme para ver si lo tenía el conductor. Esto fue el martes de la semana pasada y es día que no me han llamado. Pésimo servicio del call center. Deberían dejar que nos comuniquemos directamente con el conductor como Uber lo hace. ,Duda_App_Cómo descargar,Duda,App,Cómo descargar,EMAIL,1213419,276
t360287970231390374,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,Revisar perfiles de usuarios_ pagar reembolsos por no pago en efectivo_ de inmediato_ ver por sus conductores_ ,Ganancias_Pago no completado_Pasajero no Pago (efectivo),Ganancias,Pago no completado,Pasajero no Pago (efectivo),EMAIL,1000502,236
t360287970231390459,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,,Queja_Cupón_Cupón no se aplicó por conductor,Queja,Cupón,Cupón no se aplicó por conductor,EMAIL,1220667,105
t360287970231390658,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,Buena solamente mi inconveniente es que me cobraron el doble o un poco más de lo que aparecía en la tarifa contemplando que no hubo tráfico y fue rápido y corto el trayecto ,Queja_App_No puede cancelar el viaje (antes de que Conductor acepte el viaje),Queja,App,No puede cancelar el viaje (antes de que Conductor acepte el viaje),EMAIL,1233783,91
t360287970231390912,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,,Duda_Sobre el Pago_Conductor demora en finalizar mi viaje,Duda,Sobre el Pago,Conductor demora en finalizar mi viaje,EMAIL,1236055,279
t360287970231390934,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,Las dinámicas y precios que manejan,Queja_Sobre el Pago_Inicia y finaliza el viaje,Queja,Sobre el Pago,Inicia y finaliza el viaje,EMAIL,1213419,277
t360287970231391330,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Queja_Sobre el Pago_Desvío (No es problema del mapa),Queja,Sobre el Pago,Desvío (No es problema del mapa),EMAIL,1213419,233
t360287970231391444,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Sobre el Conductor_Bajado a la mitad del camino,Queja,Sobre el Conductor,Bajado a la mitad del camino,EMAIL,1218091,162
t360287970231391663,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Duda_Cupón_Cómo usar el Cupón,Duda,Cupón,Cómo usar el Cupón,EMAIL,1220647,358
t360287970231391764,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,,Duda_Sobre el conductor_¿Cómo contactar a mi conductor?,Duda,Sobre el conductor,¿Cómo contactar a mi conductor?,FAQ,1284763,150
t360287970231392014,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,Es bueno pero hay conductores que no cumplen con el servicio de manera correcta ,Queja_Sobre el Pago_Inicia y finaliza el viaje,Queja,Sobre el Pago,Inicia y finaliza el viaje,EMAIL,1213387,216
t360287970231392217,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Reporte_Tarifa de Limpieza_Solicita compensacion de Tarifa de limpieza,Reporte,Tarifa de Limpieza,Solicita compensacion de Tarifa de limpieza,EMAIL,1235391,273
t360287970231392825,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Recompensa_Incentivo (no Programa de Referidos)_Reglas de Incentivos,Recompensa,Incentivo (no Programa de Referidos),Reglas de Incentivos,FAQ,1000502,173
t360287970231393654,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,Su gran atención que tienes con con nosotros como choferes ,Queja_Política_Objetos Perdidos,Queja,Política,Objetos Perdidos,EMAIL,1213387,201
t360287970231394372,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,En la mayoría de ocasiones son bastante atentos_ ofrecen buen servicio. El único altercado que he tenido en diversas ocasiones es con el pago pero me agrada bastante el servicio. ,Queja_Cupón_Cupón no se aplicó por conductor,Queja,Cupón,Cupón no se aplicó por conductor,EMAIL,1218283,187
t360287970231395878,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Queja_App_No puede cancelar el viaje (antes de que Conductor acepte el viaje),Queja,App,No puede cancelar el viaje (antes de que Conductor acepte el viaje),EMAIL,1218283,287
t360287970231396669,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Viajes_No puede finalizar el viaje (Conductor ya acepta el viaje),Queja,Viajes,No puede finalizar el viaje (Conductor ya acepta el viaje),EMAIL,1220635,72
t360287970231397941,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,,Duda_Operación_No recibe viajes,Duda,Operación,No recibe viajes,EMAIL,1213387,246
t360287970231397952,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,El sábado tuve un accidente ya que mi conductor se quedó dormido_ me dijeron que se iban a contactar conmigo y hasta el momento no lo han hecho. Terminé mi viaje antes ya que me sentía muy insegura.,Duda_Viajes_Safety,Duda,Viajes,Safety,EMAIL,1235295,242
t360287970231398007,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Solicitud_Operación_Finalizar el viaje (después de iniciar el viaje),Solicitud,Operación,Finalizar el viaje (después de iniciar el viaje),FAQ,1220611,280
t360287970231398659,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,Me cobraron el primer viaje_ cuando se supone q era de cortesía les envíe un correo y no recibí una respuesta_ no cumplen lo q dicen. Más aparte el conductor manejo lento. ,Queja_Cupón_Cupón no se aplicó por conductor,Queja,Cupón,Cupón no se aplicó por conductor,EMAIL,1220611,121
t360287970231399145,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,No me funciona la aplicación pido viajes y siempre me marca un error no concreto ningun viaje aun,Duda_App_¿Cómo solicito un viaje?,Duda,App,¿Cómo solicito un viaje?,EMAIL,1213191,278
t360287970231399371,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,Los autos están un poco dañados y los chóferes no tiene vestimenta adecuada al conducir.,Queja_Sobre el Pago_Cómo funciona la tarifa de cancelación,Queja,Sobre el Pago,Cómo funciona la tarifa de cancelación,EMAIL,1210115,130
t360287970231399922,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,El servicio ha decaído gravemente en los últimos 2 meses. Dejé ya de usar sus servicios. El sistema no funciona (Al menos parece no actualizarse constantemente. Los choferes aceptan el viaje y o no llegan_ o cancelan antes de llegar.,Queja_Sobre el Pago_Inicia y finaliza el viaje,Queja,Sobre el Pago,Inicia y finaliza el viaje,FAQ,1213419,298
t360287970231400930,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,,Queja_Sobre el Pago_Cómo funciona la tarifa de cancelación,Queja,Sobre el Pago,Cómo funciona la tarifa de cancelación,EMAIL,1238963,90
t360287970231401337,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,Muy buena atención por parte de el conductor_ pero lo que no me gustó es que me cobrarán un servicio sin que lo usará,Queja_App_No puede cancelar el viaje (antes de que Conductor acepte el viaje),Queja,App,No puede cancelar el viaje (antes de que Conductor acepte el viaje),EMAIL,1233783,178
t360287970231401759,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Reporte_Tarifa de Limpieza_Solicita compensacion de Tarifa de limpieza,Reporte,Tarifa de Limpieza,Solicita compensacion de Tarifa de limpieza,EMAIL,1213387,236
t360287970231402162,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,He tenido experiencias regulares en Didi_ pero en mi último viaje_ la experiencia fue bastante mala empezando porque el conductor no termino mi viaje cuando me baje de la unidad y por esa razón me siguió cobrando más tiempo del que debía pagar,Duda_Compensación_¿Cómo solicito un reembolso?,Duda,Compensación,¿Cómo solicito un reembolso?,EMAIL,1218091,296
